geo_hash,date,slot_30min,predicted_request_count
qqv50t,29-09-2025,10,0.0
qqv50t,29-09-2025,11,0.0
qqv50t,29-09-2025,12,0.0
qqv50t,29-09-2025,13,0.0
qqv50t,29-09-2025,14,0.0
qqv50t,29-09-2025,15,0.0
qqv50t,29-09-2025,16,0.0
qqv50t,29-09-2025,17,0.0
qqv50t,29-09-2025,18,3.54
qqv50t,29-09-2025,19,2.9466666666666668
qqv50t,29-09-2025,20,0.0
qqv50t,29-09-2025,21,3.24
qqv50t,29-09-2025,22,5.68
qqv50t,29-09-2025,23,3.4
qqv50t,29-09-2025,24,2.88
qqv50t,29-09-2025,25,1.0
qqv50t,29-09-2025,26,0.0
qqv50t,29-09-2025,27,0.0
qqv50t,29-09-2025,28,1.2433333333333334
qqv50t,29-09-2025,29,3.6133333333333337
qqv50t,29-09-2025,30,2.83
qqv50t,29-09-2025,31,0.0
qqv50t,29-09-2025,32,1.36
qqv50t,29-09-2025,33,0.0
qqv50t,29-09-2025,34,0.0
qqv50t,29-09-2025,35,0.0
qqv50t,29-09-2025,36,0.0
qqv50t,29-09-2025,37,1.06
qqv50t,29-09-2025,38,1.06
qqv50t,29-09-2025,39,2.1066666666666665
qqv50t,29-09-2025,40,0.0
qqv50t,29-09-2025,41,0.0
qqv50t,29-09-2025,42,0.0
qqv50t,29-09-2025,43,0.0
qqv50t,29-09-2025,44,0.0
qqv50t,29-09-2025,45,0.0
qqv50t,29-09-2025,46,0.0
qqv50t,29-09-2025,47,0.0
qqv5cn,29-09-2025,0,0.0
qqv5cn,29-09-2025,1,0.0
qqv5cn,29-09-2025,2,0.0
qqv5cn,29-09-2025,3,0.0
qqv5cn,29-09-2025,4,0.0
qqv5cn,29-09-2025,5,0.0
qqv5cn,29-09-2025,6,0.0
qqv5cn,29-09-2025,7,0.0
qqv5cn,29-09-2025,8,0.0
qqv5cn,29-09-2025,9,0.0
qqv5cn,29-09-2025,10,0.0
qqv5cn,29-09-2025,11,0.0
qqv5cn,29-09-2025,12,0.0
qqv5cn,29-09-2025,13,0.0
qqv5cn,29-09-2025,14,0.0
qqv5cn,29-09-2025,15,0.0
qqv5cn,29-09-2025,16,0.0
qqv5cn,29-09-2025,17,0.0
qqv5cn,29-09-2025,18,1.906666666666667
qqv5cn,29-09-2025,19,1.28
qqv5cn,29-09-2025,20,3.52
qqv5cn,29-09-2025,21,2.365
qqv5cn,29-09-2025,22,1.3795238095238094
qqv5cn,29-09-2025,23,2.08
qqv5cn,29-09-2025,24,1.577
qqv5cn,29-09-2025,25,3.24
qqv5cn,29-09-2025,26,4.528333333333333
qqv5cn,29-09-2025,27,0.0
qqv5cn,29-09-2025,28,5.051333333333333
qqv5cn,29-09-2025,29,2.4
qqv5cn,29-09-2025,30,2.436
qqv5cn,29-09-2025,31,1.98
qqv5cn,29-09-2025,32,0.0
qqv5cn,29-09-2025,33,1.02
qqv5cn,29-09-2025,34,4.2
qqv5cn,29-09-2025,35,1.72
qqv5cn,29-09-2025,36,1.9566666666666666
qqv5cn,29-09-2025,37,1.7
qqv5cn,29-09-2025,38,7.08
qqv5cn,29-09-2025,39,5.91
qqv5cn,29-09-2025,40,4.0
qqv5cn,29-09-2025,41,2.96
qqv5cn,29-09-2025,42,1.48
qqv5cn,29-09-2025,43,0.0
qqv5cn,29-09-2025,44,0.0
qqv5cn,29-09-2025,45,0.0
qqv5cn,29-09-2025,46,0.0
qqv5cn,29-09-2025,47,0.0
qqv8gf,29-09-2025,0,0.0
qqv8gf,29-09-2025,1,0.0
qqv8gf,29-09-2025,2,0.0
qqv8gf,29-09-2025,3,0.0
qqv8gf,29-09-2025,4,0.0
qqv8gf,29-09-2025,5,0.0
qqv8gf,29-09-2025,6,0.0
qqv8gf,29-09-2025,7,0.0
qqv8gf,29-09-2025,8,0.0
qqv8gf,29-09-2025,9,0.0
qqv8gf,29-09-2025,10,0.0
qqv8gf,29-09-2025,11,0.0
qqv8gf,29-09-2025,12,0.0
qqv8gf,29-09-2025,13,0.0
qqv8gf,29-09-2025,14,0.0
qqv8gf,29-09-2025,15,0.0
qqv8gf,29-09-2025,16,0.0
qqv8gf,29-09-2025,17,0.0
qqv8gf,29-09-2025,18,0.0
qqv8gf,29-09-2025,19,0.0
qqv8gf,29-09-2025,20,0.0
qqv8gf,29-09-2025,21,0.0
qqv8gf,29-09-2025,22,1.5466666666666666
qqv8gf,29-09-2025,23,0.0
qqv8gf,29-09-2025,24,0.0
qqv8gf,29-09-2025,25,0.0
qqv8gf,29-09-2025,26,1.0
qqv8gf,29-09-2025,27,0.0
qqv8gf,29-09-2025,28,0.0
qqv8gf,29-09-2025,29,0.0
qqv8gf,29-09-2025,30,0.0
qqv8gf,29-09-2025,31,0.0
qqv8gf,29-09-2025,32,0.0
qqv8gf,29-09-2025,33,0.0
qqv8gf,29-09-2025,34,0.0
qqv8gf,29-09-2025,35,0.0
qqv8gf,29-09-2025,36,0.0
qqv8gf,29-09-2025,37,0.0
qqv8gf,29-09-2025,38,0.0
qqv8gf,29-09-2025,39,0.0
qqv8gf,29-09-2025,40,0.0
qqv8gf,29-09-2025,41,0.0
qqv8gf,29-09-2025,42,0.0
qqv8gf,29-09-2025,43,0.0
qqv8gf,29-09-2025,44,0.0
qqv8gf,29-09-2025,45,0.0
qqv8gf,29-09-2025,46,0.0
qqv8gf,29-09-2025,47,0.0
qqv8gm,29-09-2025,0,0.0
qqv8gm,29-09-2025,1,0.0
qqv8gm,29-09-2025,2,0.0
qqv8gm,29-09-2025,3,0.0
qqv8gm,29-09-2025,4,0.0
qqv8gm,29-09-2025,5,0.0
qqv8gm,29-09-2025,6,0.0
qqv8gm,29-09-2025,7,0.0
qqv8gm,29-09-2025,8,0.0
qqv8gm,29-09-2025,9,0.0
qqv8gm,29-09-2025,10,0.0
qqv8gm,29-09-2025,11,0.0
qqv8gm,29-09-2025,12,0.0
qqv8gm,29-09-2025,13,0.0
qqv8gm,29-09-2025,14,0.0
qqv8gm,29-09-2025,15,0.0
qqv8gm,29-09-2025,16,0.0
qqv8gm,29-09-2025,17,0.0
qqv8gm,29-09-2025,18,1.6933333333333331
qqv8gm,29-09-2025,19,2.0736666666666665
qqv8gm,29-09-2025,20,1.64
qqv8gm,29-09-2025,21,0.0
qqv8gm,29-09-2025,22,0.0
qqv8gm,29-09-2025,23,1.68
qqv8gm,29-09-2025,24,1.28
qqv8gm,29-09-2025,25,2.64
qqv8gm,29-09-2025,26,1.4433333333333331
qqv8gm,29-09-2025,27,5.5
qqv8gm,29-09-2025,28,1.600333333333333
qqv8gm,29-09-2025,29,2.42
qqv8gm,29-09-2025,30,0.0
qqv8gm,29-09-2025,31,2.816666666666667
qqv8gm,29-09-2025,32,7.184666666666667
qqv8gm,29-09-2025,33,3.598666666666667
qqv8gm,29-09-2025,34,2.728
qqv8gm,29-09-2025,35,0.0
qqv8gm,29-09-2025,36,0.0
qqv8gm,29-09-2025,37,0.0
qqv8gm,29-09-2025,38,0.0
qqv8gm,29-09-2025,39,0.0
qqv8gm,29-09-2025,40,0.0
qqv8gm,29-09-2025,41,0.0
qqv8gm,29-09-2025,42,0.0
qqv8gm,29-09-2025,43,0.0
qqv8gm,29-09-2025,44,0.0
qqv8gm,29-09-2025,45,0.0
qqv8gm,29-09-2025,46,0.0
qqv8gm,29-09-2025,47,0.0
qqvbj8,29-09-2025,0,0.0
qqvbj8,29-09-2025,1,0.0
qqvbj8,29-09-2025,2,0.0
qqvbj8,29-09-2025,3,0.0
qqvbj8,29-09-2025,4,0.0
qqvbj8,29-09-2025,5,0.0
qqvbj8,29-09-2025,6,0.0
qqvbj8,29-09-2025,7,0.0
qqvbj8,29-09-2025,8,0.0
qqvbj8,29-09-2025,9,0.0
qqvbj8,29-09-2025,10,0.0
qqvbj8,29-09-2025,11,0.0
qqvbj8,29-09-2025,12,0.0
qqvbj8,29-09-2025,13,0.0
qqvbj8,29-09-2025,14,0.0
qqvbj8,29-09-2025,15,0.0
qqvbj8,29-09-2025,16,0.0
qqvbj8,29-09-2025,17,0.0
qqvbj8,29-09-2025,18,0.0
qqvbj8,29-09-2025,19,2.34
qqvbj8,29-09-2025,20,0.0
qqvbj8,29-09-2025,21,1.535
qqvbj8,29-09-2025,22,0.0
qqvbj8,29-09-2025,23,3.4066666666666667
qqvbj8,29-09-2025,24,11.318666666666667
qqvbj8,29-09-2025,25,2.1
qqvbj8,29-09-2025,26,1.8
qqvbj8,29-09-2025,27,2.696
qqvbj8,29-09-2025,28,3.75
qqvbj8,29-09-2025,29,1.8000000000000003
qqvbj8,29-09-2025,30,2.44
qqvbj8,29-09-2025,31,5.14
qqvbj8,29-09-2025,32,3.42
qqvbj8,29-09-2025,33,8.556666666666667
qqvbj8,29-09-2025,34,2.3325714285714287
qqvbj8,29-09-2025,35,2.56
qqvbj8,29-09-2025,36,3.5493333333333332
qqvbj8,29-09-2025,37,0.0
qqvbj8,29-09-2025,38,2.23
qqvbj8,29-09-2025,39,1.08
qqvbj8,29-09-2025,40,1.2
qqvbj8,29-09-2025,41,4.613333333333333
qqvbj8,29-09-2025,42,0.0
qqvbj8,29-09-2025,43,0.0
qqvbj8,29-09-2025,44,0.0
qqvbj8,29-09-2025,45,0.0
qqvbj8,29-09-2025,46,0.0
qqvbj8,29-09-2025,47,0.0
qqvbxr,29-09-2025,0,0.0
qqvbxr,29-09-2025,1,0.0
qqvbxr,29-09-2025,2,0.0
qqvbxr,29-09-2025,3,0.0
qqvbxr,29-09-2025,4,0.0
qqvbxr,29-09-2025,5,0.0
qqvbxr,29-09-2025,6,0.0
qqvbxr,29-09-2025,7,0.0
qqvbxr,29-09-2025,8,0.0
qqvbxr,29-09-2025,9,0.0
qqvbxr,29-09-2025,10,0.0
qqvbxr,29-09-2025,11,0.0
qqvbxr,29-09-2025,12,0.0
qqvbxr,29-09-2025,13,0.0
qqvbxr,29-09-2025,14,0.0
qqvbxr,29-09-2025,15,0.0
qqvbxr,29-09-2025,16,0.0
qqvbxr,29-09-2025,17,0.0
qqvbxr,29-09-2025,18,0.0
qqvbxr,29-09-2025,19,0.0
qqvbxr,29-09-2025,20,4.04
qqvbxr,29-09-2025,21,1.0
qqvbxr,29-09-2025,22,0.0
qqvbxr,29-09-2025,23,6.83
qqvbxr,29-09-2025,24,2.24
qqvbxr,29-09-2025,25,2.2
qqvbxr,29-09-2025,26,7.513333333333333
qqvbxr,29-09-2025,27,1.62
qqvbxr,29-09-2025,28,3.5899999999999994
qqvbxr,29-09-2025,29,1.6659999999999997
qqvbxr,29-09-2025,30,1.1
qqvbxr,29-09-2025,31,3.831666666666667
qqvbxr,29-09-2025,32,1.6833333333333333
qqvbxr,29-09-2025,33,4.52
qqvbxr,29-09-2025,34,1.0
qqvbxr,29-09-2025,35,1.415
qqvbxr,29-09-2025,36,2.553333333333333
qqvbxr,29-09-2025,37,2.428
qqvbxr,29-09-2025,38,0.0
qqvbxr,29-09-2025,39,0.0
qqvbxr,29-09-2025,40,2.520666666666666
qqvbxr,29-09-2025,41,2.0
qqvbxr,29-09-2025,42,0.0
qqvbxr,29-09-2025,43,0.0
qqvbxr,29-09-2025,44,0.0
qqvbxr,29-09-2025,45,0.0
qqvbxr,29-09-2025,46,0.0
qqvbxr,29-09-2025,47,0.0
qqvby3,29-09-2025,0,0.0
qqvby3,29-09-2025,1,0.0
qqvby3,29-09-2025,2,0.0
qqvby3,29-09-2025,3,0.0
qqvby3,29-09-2025,4,0.0
qqvby3,29-09-2025,5,0.0
qqvby3,29-09-2025,6,0.0
qqvby3,29-09-2025,7,0.0
qqvby3,29-09-2025,8,0.0
qqvby3,29-09-2025,9,0.0
qqvby3,29-09-2025,10,0.0
qqvby3,29-09-2025,11,0.0
qqvby3,29-09-2025,12,0.0
qqvby3,29-09-2025,13,0.0
qqvby3,29-09-2025,14,0.0
qqvby3,29-09-2025,15,0.0
qqvby3,29-09-2025,16,0.0
qqvby3,29-09-2025,17,0.0
qqvby3,29-09-2025,18,1.28
qqvby3,29-09-2025,19,2.0
qqvby3,29-09-2025,20,1.28
qqvby3,29-09-2025,21,5.52
qqvby3,29-09-2025,22,2.526666666666667
qqvby3,29-09-2025,23,1.1
qqvby3,29-09-2025,24,1.9
qqvby3,29-09-2025,25,0.0
qqvby3,29-09-2025,26,1.94
qqvby3,29-09-2025,27,3.32
qqvby3,29-09-2025,28,0.0
qqvby3,29-09-2025,29,1.06
qqvby3,29-09-2025,30,2.66
qqvby3,29-09-2025,31,4.55
qqvby3,29-09-2025,32,0.0
qqvby3,29-09-2025,33,4.4366666666666665
qqvby3,29-09-2025,34,1.1
qqvby3,29-09-2025,35,0.0
qqvby3,29-09-2025,36,6.145666666666667
qqvby3,29-09-2025,37,1.34
qqvby3,29-09-2025,38,1.74
qqvby3,29-09-2025,39,9.538333333333334
qqvby3,29-09-2025,40,6.84
qqvby3,29-09-2025,41,1.8
qqvby3,29-09-2025,42,0.0
qqvby3,29-09-2025,43,0.0
qqvby3,29-09-2025,44,0.0
qqvby3,29-09-2025,45,0.0
qqvby3,29-09-2025,46,0.0
qqvby3,29-09-2025,47,0.0
qqvbzc,29-09-2025,0,0.0
qqvbzc,29-09-2025,1,0.0
qqvbzc,29-09-2025,2,0.0
qqvbzc,29-09-2025,3,0.0
qqvbzc,29-09-2025,4,0.0
qqvbzc,29-09-2025,5,0.0
qqvbzc,29-09-2025,6,0.0
qqvbzc,29-09-2025,7,0.0
qqvbzc,29-09-2025,8,0.0
qqvbzc,29-09-2025,9,0.0
qqvbzc,29-09-2025,10,0.0
qqvbzc,29-09-2025,11,0.0
qqvbzc,29-09-2025,12,0.0
qqvbzc,29-09-2025,13,0.0
qqvbzc,29-09-2025,14,0.0
qqvbzc,29-09-2025,15,0.0
qqvbzc,29-09-2025,16,0.0
qqvbzc,29-09-2025,17,0.0
qqvbzc,29-09-2025,18,3.146428571428571
qqvbzc,29-09-2025,19,5.647142857142858
qqvbzc,29-09-2025,20,1.32
qqvbzc,29-09-2025,21,2.584666666666667
qqvbzc,29-09-2025,22,1.4386666666666668
qqvbzc,29-09-2025,23,0.0
qqvbzc,29-09-2025,24,3.84
qqvbzc,29-09-2025,25,2.510666666666667
qqvbzc,29-09-2025,26,2.18
qqvbzc,29-09-2025,27,2.0
qqvbzc,29-09-2025,28,1.2
qqvbzc,29-09-2025,29,1.7
qqvbzc,29-09-2025,30,6.973
qqvbzc,29-09-2025,31,1.0
qqvbzc,29-09-2025,32,5.06
qqvbzc,29-09-2025,33,6.08
qqvbzc,29-09-2025,34,3.066666666666667
qqvbzc,29-09-2025,35,1.12
qqvbzc,29-09-2025,36,0.0
qqvbzc,29-09-2025,37,0.0
qqvbzc,29-09-2025,38,0.0
qqvbzc,29-09-2025,39,3.64
qqvbzc,29-09-2025,40,4.401666666666667
qqvbzc,29-09-2025,41,1.98
qqvbzc,29-09-2025,42,0.0
qqvbzc,29-09-2025,43,0.0
qqvbzc,29-09-2025,44,0.0
qqvbzc,29-09-2025,45,0.0
qqvbzc,29-09-2025,46,0.0
qqvbzc,29-09-2025,47,0.0
qqvbze,29-09-2025,0,0.0
qqvbze,29-09-2025,1,0.0
qqvbze,29-09-2025,2,0.0
qqvbze,29-09-2025,3,0.0
qqvbze,29-09-2025,4,0.0
qqvbze,29-09-2025,5,0.0
qqvbze,29-09-2025,6,0.0
qqvbze,29-09-2025,7,0.0
qqvbze,29-09-2025,8,0.0
qqvbze,29-09-2025,9,0.0
qqvbze,29-09-2025,10,0.0
qqvbze,29-09-2025,11,0.0
qqvbze,29-09-2025,12,0.0
qqvbze,29-09-2025,13,0.0
qqvbze,29-09-2025,14,0.0
qqvbze,29-09-2025,15,0.0
qqvbze,29-09-2025,16,0.0
qqvbze,29-09-2025,17,0.0
qqvbze,29-09-2025,18,1.025
qqvbze,29-09-2025,19,2.5340000000000003
qqvbze,29-09-2025,20,1.9
qqvbze,29-09-2025,21,2.6
qqvbze,29-09-2025,22,0.0
qqvbze,29-09-2025,23,1.9006666666666663
qqvbze,29-09-2025,24,2.6
qqvbze,29-09-2025,25,2.12
qqvbze,29-09-2025,26,1.78
qqvbze,29-09-2025,27,2.64
qqvbze,29-09-2025,28,1.7
qqvbze,29-09-2025,29,2.533333333333333
qqvbze,29-09-2025,30,2.04
qqvbze,29-09-2025,31,3.615
qqvbze,29-09-2025,32,3.06
qqvbze,29-09-2025,33,0.0
qqvbze,29-09-2025,34,2.3169999999999997
qqvbze,29-09-2025,35,4.44
qqvbze,29-09-2025,36,0.0
qqvbze,29-09-2025,37,2.02
qqvbze,29-09-2025,38,1.0
qqvbze,29-09-2025,39,0.0
qqvbze,29-09-2025,40,1.52
qqvbze,29-09-2025,41,0.0
qqvbze,29-09-2025,42,0.0
qqvbze,29-09-2025,43,0.0
qqvbze,29-09-2025,44,0.0
qqvbze,29-09-2025,45,0.0
qqvbze,29-09-2025,46,0.0
qqvbze,29-09-2025,47,0.0
qqw7xx,29-09-2025,0,0.0
qqw7xx,29-09-2025,1,0.0
qqw7xx,29-09-2025,2,0.0
qqw7xx,29-09-2025,3,0.0
qqw7xx,29-09-2025,4,0.0
qqw7xx,29-09-2025,5,0.0
qqw7xx,29-09-2025,6,0.0
qqw7xx,29-09-2025,7,0.0
qqw7xx,29-09-2025,8,0.0
qqw7xx,29-09-2025,9,0.0
qqw7xx,29-09-2025,10,0.0
qqw7xx,29-09-2025,11,0.0
qqw7xx,29-09-2025,12,0.0
qqw7xx,29-09-2025,13,0.0
qqw7xx,29-09-2025,14,0.0
qqw7xx,29-09-2025,15,0.0
qqw7xx,29-09-2025,16,8.543333333333333
qqw7xx,29-09-2025,17,0.0
qqw7xx,29-09-2025,18,2.084
qqw7xx,29-09-2025,19,3.585
qqw7xx,29-09-2025,20,2.56
qqw7xx,29-09-2025,21,1.8
qqw7xx,29-09-2025,22,6.88
qqw7xx,29-09-2025,23,0.0
qqw7xx,29-09-2025,24,2.3916666666666666
qqw7xx,29-09-2025,25,3.34
qqw7xx,29-09-2025,26,0.0
qqw7xx,29-09-2025,27,1.3
qqw7xx,29-09-2025,28,3.34
qqw7xx,29-09-2025,29,3.2300000000000004
qqw7xx,29-09-2025,30,7.15
qqw7xx,29-09-2025,31,2.0
qqw7xx,29-09-2025,32,5.86
qqw7xx,29-09-2025,33,5.357333333333335
qqw7xx,29-09-2025,34,2.4
qqw7xx,29-09-2025,35,2.5
qqw7xx,29-09-2025,36,0.0
qqw7xx,29-09-2025,37,0.0
qqw7xx,29-09-2025,38,0.0
qqw7xx,29-09-2025,39,2.34
qqw7xx,29-09-2025,40,0.0
qqw7xx,29-09-2025,41,0.0
qqw7xx,29-09-2025,42,0.0
qqw7xx,29-09-2025,43,0.0
qqw7xx,29-09-2025,44,0.0
qqw7xx,29-09-2025,45,0.0
qqw7xx,29-09-2025,46,2.72
qqw7xx,29-09-2025,47,0.0
qqw7xz,29-09-2025,0,0.0
qqw7xz,29-09-2025,1,0.0
qqw7xz,29-09-2025,2,0.0
qqw7xz,29-09-2025,3,0.0
qqw7xz,29-09-2025,4,0.0
qqw7xz,29-09-2025,5,0.0
qqw7xz,29-09-2025,6,0.0
qqw7xz,29-09-2025,7,0.0
qqw7xz,29-09-2025,8,0.0
qqw7xz,29-09-2025,9,0.0
qqw7xz,29-09-2025,10,0.0
qqw7xz,29-09-2025,11,0.0
qqw7xz,29-09-2025,12,0.0
qqw7xz,29-09-2025,13,0.0
qqw7xz,29-09-2025,14,0.0
qqw7xz,29-09-2025,15,0.0
qqw7xz,29-09-2025,16,0.0
qqw7xz,29-09-2025,17,0.0
qqw7xz,29-09-2025,18,0.0
qqw7xz,29-09-2025,19,0.0
qqw7xz,29-09-2025,20,0.0
qqw7xz,29-09-2025,21,0.0
qqw7xz,29-09-2025,22,0.0
qqw7xz,29-09-2025,23,0.0
qqw7xz,29-09-2025,24,0.0
qqw7xz,29-09-2025,25,1.68
qqw7xz,29-09-2025,26,0.0
qqw7xz,29-09-2025,27,0.0
qqw7xz,29-09-2025,28,3.6
qqw7xz,29-09-2025,29,0.0
qqw7xz,29-09-2025,30,0.0
qqw7xz,29-09-2025,31,0.0
qqw7xz,29-09-2025,32,0.0
qqw7xz,29-09-2025,33,0.0
qqw7xz,29-09-2025,34,0.0
qqw7xz,29-09-2025,35,0.0
qqw7xz,29-09-2025,36,0.0
qqw7xz,29-09-2025,37,0.0
qqw7xz,29-09-2025,38,0.0
qqw7xz,29-09-2025,39,0.0
qqw7xz,29-09-2025,40,0.0
qqw7xz,29-09-2025,41,0.0
qqw7xz,29-09-2025,42,0.0
qqw7xz,29-09-2025,43,0.0
qqw7xz,29-09-2025,44,0.0
qqw7xz,29-09-2025,45,0.0
qqw7xz,29-09-2025,46,0.0
qqw7xz,29-09-2025,47,0.0
qqw7zw,29-09-2025,0,0.0
qqw7zw,29-09-2025,1,0.0
qqw7zw,29-09-2025,2,0.0
qqw7zw,29-09-2025,3,0.0
qqw7zw,29-09-2025,4,0.0
qqw7zw,29-09-2025,5,0.0
qqw7zw,29-09-2025,6,0.0
qqw7zw,29-09-2025,7,0.0
qqw7zw,29-09-2025,8,0.0
qqw7zw,29-09-2025,9,0.0
qqw7zw,29-09-2025,10,0.0
qqw7zw,29-09-2025,11,0.0
qqw7zw,29-09-2025,12,0.0
qqw7zw,29-09-2025,13,0.0
qqw7zw,29-09-2025,14,0.0
qqw7zw,29-09-2025,15,0.0
qqw7zw,29-09-2025,16,4.7
qqw7zw,29-09-2025,17,0.0
qqw7zw,29-09-2025,18,0.0
qqw7zw,29-09-2025,19,0.0
qqw7zw,29-09-2025,20,0.0
qqw7zw,29-09-2025,21,1.04
qqw7zw,29-09-2025,22,1.765
qqw7zw,29-09-2025,23,6.9
qqw7zw,29-09-2025,24,2.186
qqw7zw,29-09-2025,25,0.0
qqw7zw,29-09-2025,26,0.0
qqw7zw,29-09-2025,27,0.0
qqw7zw,29-09-2025,28,14.62
qqw7zw,29-09-2025,29,1.54
qqw7zw,29-09-2025,30,0.0
qqw7zw,29-09-2025,31,2.0
qqw7zw,29-09-2025,32,1.68
qqw7zw,29-09-2025,33,0.0
qqw7zw,29-09-2025,34,0.0
qqw7zw,29-09-2025,35,1.32
qqw7zw,29-09-2025,36,3.64
qqw7zw,29-09-2025,37,8.56
qqw7zw,29-09-2025,38,0.0
qqw7zw,29-09-2025,39,2.626666666666667
qqw7zw,29-09-2025,40,0.0
qqw7zw,29-09-2025,41,0.0
qqw7zw,29-09-2025,42,0.0
qqw7zw,29-09-2025,43,3.7
qqw7zw,29-09-2025,44,0.0
qqw7zw,29-09-2025,45,4.2
qqw7zw,29-09-2025,46,0.0
qqw7zw,29-09-2025,47,0.0
qqweb6,29-09-2025,0,0.0
qqweb6,29-09-2025,1,0.0
qqweb6,29-09-2025,2,0.0
qqweb6,29-09-2025,3,0.0
qqweb6,29-09-2025,4,0.0
qqweb6,29-09-2025,5,0.0
qqweb6,29-09-2025,6,0.0
qqweb6,29-09-2025,7,0.0
qqweb6,29-09-2025,8,0.0
qqweb6,29-09-2025,9,0.0
qqweb6,29-09-2025,10,0.0
qqweb6,29-09-2025,11,0.0
qqweb6,29-09-2025,12,0.0
qqweb6,29-09-2025,13,0.0
qqweb6,29-09-2025,14,0.0
qqweb6,29-09-2025,15,0.0
qqweb6,29-09-2025,16,0.0
qqweb6,29-09-2025,17,0.0
qqweb6,29-09-2025,18,0.0
qqweb6,29-09-2025,19,2.04
qqweb6,29-09-2025,20,0.0
qqweb6,29-09-2025,21,2.16
qqweb6,29-09-2025,22,0.0
qqweb6,29-09-2025,23,2.3
qqweb6,29-09-2025,24,0.0
qqweb6,29-09-2025,25,0.0
qqweb6,29-09-2025,26,0.0
qqweb6,29-09-2025,27,1.18
qqweb6,29-09-2025,28,1.9
qqweb6,29-09-2025,29,0.0
qqweb6,29-09-2025,30,7.1
qqweb6,29-09-2025,31,5.2
qqweb6,29-09-2025,32,7.420000000000001
qqweb6,29-09-2025,33,0.0
qqweb6,29-09-2025,34,2.36
qqweb6,29-09-2025,35,0.0
qqweb6,29-09-2025,36,0.0
qqweb6,29-09-2025,37,0.0
qqweb6,29-09-2025,38,6.13
qqweb6,29-09-2025,39,0.0
qqweb6,29-09-2025,40,0.0
qqweb6,29-09-2025,41,0.0
qqweb6,29-09-2025,42,0.0
qqweb6,29-09-2025,43,3.7
qqweb6,29-09-2025,44,0.0
qqweb6,29-09-2025,45,3.24
qqweb6,29-09-2025,46,3.44
qqweb6,29-09-2025,47,0.0
qqwhp7,29-09-2025,0,0.0
qqwhp7,29-09-2025,1,0.0
qqwhp7,29-09-2025,2,0.0
qqwhp7,29-09-2025,3,0.0
qqwhp7,29-09-2025,4,0.0
qqwhp7,29-09-2025,5,0.0
qqwhp7,29-09-2025,6,0.0
qqwhp7,29-09-2025,7,0.0
qqwhp7,29-09-2025,8,0.0
qqwhp7,29-09-2025,9,0.0
qqwhp7,29-09-2025,10,0.0
qqwhp7,29-09-2025,11,0.0
qqwhp7,29-09-2025,12,0.0
qqwhp7,29-09-2025,13,0.0
qqwhp7,29-09-2025,14,0.0
qqwhp7,29-09-2025,15,0.0
qqwhp7,29-09-2025,16,0.0
qqwhp7,29-09-2025,17,0.0
qqwhp7,29-09-2025,18,0.0
qqwhp7,29-09-2025,19,5.18
qqwhp7,29-09-2025,20,0.0
qqwhp7,29-09-2025,21,1.92
qqwhp7,29-09-2025,22,0.0
qqwhp7,29-09-2025,23,4.647
qqwhp7,29-09-2025,24,2.13
qqwhp7,29-09-2025,25,2.367714285714286
qqwhp7,29-09-2025,26,2.030333333333333
qqwhp7,29-09-2025,27,3.04
qqwhp7,29-09-2025,28,4.94
qqwhp7,29-09-2025,29,0.0
qqwhp7,29-09-2025,30,1.9
qqwhp7,29-09-2025,31,0.0
qqwhp7,29-09-2025,32,0.0
qqwhp7,29-09-2025,33,2.64
qqwhp7,29-09-2025,34,3.04
qqwhp7,29-09-2025,35,0.0
qqwhp7,29-09-2025,36,0.0
qqwhp7,29-09-2025,37,0.0
qqwhp7,29-09-2025,38,1.22
qqwhp7,29-09-2025,39,0.0
qqwhp7,29-09-2025,40,0.0
qqwhp7,29-09-2025,41,2.0
qqwhp7,29-09-2025,42,0.0
qqwhp7,29-09-2025,43,2.106666666666667
qqwhp7,29-09-2025,44,0.0
qqwhp7,29-09-2025,45,0.0
qqwhp7,29-09-2025,46,0.0
qqwhp7,29-09-2025,47,0.0
qqwry0,29-09-2025,0,0.0
qqwry0,29-09-2025,1,0.0
qqwry0,29-09-2025,2,0.0
qqwry0,29-09-2025,3,0.0
qqwry0,29-09-2025,4,0.0
qqwry0,29-09-2025,5,0.0
qqwry0,29-09-2025,6,0.0
qqwry0,29-09-2025,7,0.0
qqwry0,29-09-2025,8,0.0
qqwry0,29-09-2025,9,0.0
qqwry0,29-09-2025,10,0.0
qqwry0,29-09-2025,11,0.0
qqwry0,29-09-2025,12,0.0
qqwry0,29-09-2025,13,0.0
qqwry0,29-09-2025,14,0.0
qqwry0,29-09-2025,15,0.0
qqwry0,29-09-2025,16,0.0
qqwry0,29-09-2025,17,0.0
qqwry0,29-09-2025,18,2.02
qqwry0,29-09-2025,19,2.3516666666666666
qqwry0,29-09-2025,20,0.0
qqwry0,29-09-2025,21,1.42
qqwry0,29-09-2025,22,1.36
qqwry0,29-09-2025,23,0.0
qqwry0,29-09-2025,24,2.6
qqwry0,29-09-2025,25,2.4
qqwry0,29-09-2025,26,3.973333333333333
qqwry0,29-09-2025,27,1.6766666666666665
qqwry0,29-09-2025,28,0.0
qqwry0,29-09-2025,29,1.8
qqwry0,29-09-2025,30,6.76
qqwry0,29-09-2025,31,1.9233333333333333
qqwry0,29-09-2025,32,2.725
qqwry0,29-09-2025,33,0.0
